filepath,filename,width,height,class,xmin,ymin,xmax,ymax
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0010860.jpg,0010860.jpg,1920,1080,car,1071,618,1104,590
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0010860.jpg,0010860.jpg,1920,1080,motorcycle,1102,620,1121,599
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0010860.jpg,0010860.jpg,1920,1080,rider,1103,604,1118,587
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0010860.jpg,0010860.jpg,1920,1080,person,1237,641,1261,593
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0010860.jpg,0010860.jpg,1920,1080,motorcycle,1199,711,1256,624
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0010860.jpg,0010860.jpg,1920,1080,rider,1197,655,1228,590
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0010860.jpg,0010860.jpg,1920,1080,rider,1199,692,1246,599
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0010860.jpg,0010860.jpg,1920,1080,person,1477,646,1521,602
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0010860.jpg,0010860.jpg,1920,1080,rider,1606,680,1677,621
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0010860.jpg,0010860.jpg,1920,1080,rider,1623,746,1732,630
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0010860.jpg,0010860.jpg,1920,1080,motorcycle,1657,765,1738,715
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0010860.jpg,0010860.jpg,1920,1080,car,1224,1078,1867,637
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/001036_r.jpg,0010365.jpg,1920,1080,truck,591,710,830,467
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/001036_r.jpg,0010365.jpg,1920,1080,traffic sign,1112,504,1137,480
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/001036_r.jpg,0010365.jpg,1920,1080,motorcycle,1285,814,1439,607
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/001036_r.jpg,0010365.jpg,1920,1080,rider,1311,753,1436,526
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/001036_r.jpg,0010365.jpg,1920,1080,truck,826,805,1122,374
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/001036_r.jpg,0010365.jpg,1920,1080,person,1679,565,1720,456
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000919_r.jpg,0009195.jpg,1920,1080,car,1759,1078,1919,679
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000919_r.jpg,0009195.jpg,1920,1080,car,769,532,827,487
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000919_r.jpg,0009195.jpg,1920,1080,car,807,556,972,482
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000919_r.jpg,0009195.jpg,1920,1080,car,730,704,971,505
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000919_r.jpg,0009195.jpg,1920,1080,car,605,542,733,480
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000919_r.jpg,0009195.jpg,1920,1080,truck,439,569,584,425
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000919_r.jpg,0009195.jpg,1920,1080,car,375,521,441,477
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000919_r.jpg,0009195.jpg,1920,1080,car,263,522,273,491
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000460_r.jpg,0004605.jpg,1920,1080,person,479,594,542,497
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000460_r.jpg,0004605.jpg,1920,1080,person,204,713,297,486
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000460_r.jpg,0004605.jpg,1920,1080,autorickshaw,1301,500,1346,466
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000460_r.jpg,0004605.jpg,1920,1080,car,1200,548,1293,473
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000460_r.jpg,0004605.jpg,1920,1080,car,1199,610,1218,515
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000460_r.jpg,0004605.jpg,1920,1080,truck,972,684,1204,380
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000460_r.jpg,0004605.jpg,1920,1080,bus,893,582,997,413
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000460_r.jpg,0004605.jpg,1920,1080,autorickshaw,752,539,893,487
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000460_r.jpg,0004605.jpg,1920,1080,car,1721,554,1827,501
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000460_r.jpg,0004605.jpg,1920,1080,autorickshaw,1560,616,1734,467
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000460_r.jpg,0004605.jpg,1920,1080,car,1478,1078,1920,539
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000460_r.jpg,0004605.jpg,1920,1080,car,1329,602,1518,483
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000460_r.jpg,0004605.jpg,1920,1080,bicycle,640,657,698,532
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000460_r.jpg,0004605.jpg,1920,1080,rider,638,608,702,470
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000460_r.jpg,0004605.jpg,1920,1080,car,634,873,1010,522
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000969_r.jpg,0009690.jpg,1920,1080,truck,857,743,1100,389
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000969_r.jpg,0009690.jpg,1920,1080,bus,1088,542,1114,495
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000969_r.jpg,0009690.jpg,1920,1080,bus,1109,555,1168,473
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000969_r.jpg,0009690.jpg,1920,1080,bus,1160,559,1191,466
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000969_r.jpg,0009690.jpg,1920,1080,bus,1286,605,1413,446
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000969_r.jpg,0009690.jpg,1920,1080,bus,1384,681,1789,405
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000969_r.jpg,0009690.jpg,1920,1080,truck,1176,651,1347,446
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000969_r.jpg,0009690.jpg,1920,1080,motorcycle,1519,700,1612,580
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000969_r.jpg,0009690.jpg,1920,1080,motorcycle,1636,806,1787,615
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000969_r.jpg,0009690.jpg,1920,1080,rider,1659,753,1758,555
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000969_r.jpg,0009690.jpg,1920,1080,rider,1529,674,1594,541
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000969_r.jpg,0009690.jpg,1920,1080,bus,1763,734,1919,370
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000969_r.jpg,0009690.jpg,1920,1080,motorcycle,617,777,759,579
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000969_r.jpg,0009690.jpg,1920,1080,rider,642,725,738,510
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000969_r.jpg,0009690.jpg,1920,1080,car,845,548,866,510
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000969_r.jpg,0009690.jpg,1920,1080,truck,755,582,853,419
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000969_r.jpg,0009690.jpg,1920,1080,truck,587,597,769,383
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000969_r.jpg,0009690.jpg,1920,1080,truck,4,765,655,186
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000888_r.jpg,0008880.jpg,1920,1080,car,496,579,628,463
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000888_r.jpg,0008880.jpg,1920,1080,bus,606,588,1012,388
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000888_r.jpg,0008880.jpg,1920,1080,person,812,591,848,520
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000888_r.jpg,0008880.jpg,1920,1080,car,995,564,1053,503
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000888_r.jpg,0008880.jpg,1920,1080,car,1125,666,1321,515
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000888_r.jpg,0008880.jpg,1920,1080,truck,1351,605,1516,453
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000888_r.jpg,0008880.jpg,1920,1080,motorcycle,1633,584,1686,530
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000888_r.jpg,0008880.jpg,1920,1080,rider,1652,574,1689,512
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000888_r.jpg,0008880.jpg,1920,1080,car,1827,620,1864,517
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000888_r.jpg,0008880.jpg,1920,1080,truck,1666,698,1848,439
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000888_r.jpg,0008880.jpg,1920,1080,car,1898,592,1918,534
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0000195.jpg,0000195.jpg,1920,1080,bus,544,808,1008,268
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0000195.jpg,0000195.jpg,1920,1080,car,988,476,1025,446
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0000195.jpg,0000195.jpg,1920,1080,car,993,596,1065,464
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0000195.jpg,0000195.jpg,1920,1080,truck,1016,486,1082,424
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0000195.jpg,0000195.jpg,1920,1080,car,1105,472,1162,448
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0000195.jpg,0000195.jpg,1920,1080,car,1045,549,1133,460
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0000195.jpg,0000195.jpg,1920,1080,car,1082,592,1222,469
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0000195.jpg,0000195.jpg,1920,1080,car,1137,737,1468,469
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0000195.jpg,0000195.jpg,1920,1080,motorcycle,1781,611,1862,531
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0000195.jpg,0000195.jpg,1920,1080,bus,1180,477,1286,433
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0000195.jpg,0000195.jpg,1920,1080,rider,1349,482,1367,455
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0000195.jpg,0000195.jpg,1920,1080,rider,1355,483,1380,464
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0000195.jpg,0000195.jpg,1920,1080,rider,1223,477,1246,457
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0000195.jpg,0000195.jpg,1920,1080,rider,1277,479,1290,460
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0000195.jpg,0000195.jpg,1920,1080,rider,1265,474,1281,457
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0000195.jpg,0000195.jpg,1920,1080,rider,1793,584,1839,497
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0000195.jpg,0000195.jpg,1920,1080,car,1435,657,1708,483
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0000195.jpg,0000195.jpg,1920,1080,car,1756,771,1920,553
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0000195.jpg,0000195.jpg,1920,1080,car,1564,1080,1920,638
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/001086_r.jpg,0010860.jpg,1920,1080,car,1297,1076,1921,669
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/001086_r.jpg,0010860.jpg,1920,1080,motorcycle,1749,845,1827,759
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/001086_r.jpg,0010860.jpg,1920,1080,rider,1677,743,1753,665
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/001086_r.jpg,0010860.jpg,1920,1080,rider,1702,800,1820,669
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/001086_r.jpg,0010860.jpg,1920,1080,person,1563,702,1608,646
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/001086_r.jpg,0010860.jpg,1920,1080,person,1328,686,1355,632
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/001086_r.jpg,0010860.jpg,1920,1080,motorcycle,1288,756,1340,667
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/001086_r.jpg,0010860.jpg,1920,1080,rider,1288,714,1313,632
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/001086_r.jpg,0010860.jpg,1920,1080,rider,1285,734,1336,639
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/001086_r.jpg,0010860.jpg,1920,1080,motorcycle,1197,661,1213,641
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/001086_r.jpg,0010860.jpg,1920,1080,rider,1196,653,1210,627
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/001086_r.jpg,0010860.jpg,1920,1080,car,1167,658,1197,631
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/001086_r.jpg,0010860.jpg,1920,1080,car,1160,652,1181,627
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/001086_r.jpg,0010860.jpg,1920,1080,car,1147,648,1165,625
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/001086_r.jpg,0010860.jpg,1920,1080,car,1116,670,1157,628
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/001086_r.jpg,0010860.jpg,1920,1080,bus,1130,632,1147,619
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/001059_r.jpg,0010590.jpg,1920,1080,traffic sign,1102,471,1133,436
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/001059_r.jpg,0010590.jpg,1920,1080,person,1045,513,1056,501
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/001059_r.jpg,0010590.jpg,1920,1080,motorcycle,1035,526,1051,505
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/001059_r.jpg,0010590.jpg,1920,1080,rider,1036,520,1048,498
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/001059_r.jpg,0010590.jpg,1920,1080,car,980,528,1008,503
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/001059_r.jpg,0010590.jpg,1920,1080,car,959,523,981,504
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/001059_r.jpg,0010590.jpg,1920,1080,car,927,523,948,503
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/001059_r.jpg,0010590.jpg,1920,1080,person,930,522,938,507
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/001059_r.jpg,0010590.jpg,1920,1080,motorcycle,949,524,958,511
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/001059_r.jpg,0010590.jpg,1920,1080,rider,951,522,958,505
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/001059_r.jpg,0010590.jpg,1920,1080,motorcycle,956,528,966,509
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/001059_r.jpg,0010590.jpg,1920,1080,rider,958,522,966,506
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/001059_r.jpg,0010590.jpg,1920,1080,motorcycle,967,524,977,513
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/001059_r.jpg,0010590.jpg,1920,1080,rider,966,522,975,503
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000978_r.jpg,0009780.jpg,1920,1080,truck,4,820,268,200
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000978_r.jpg,0009780.jpg,1920,1080,truck,80,716,399,370
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000978_r.jpg,0009780.jpg,1920,1080,car,562,606,657,522
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000978_r.jpg,0009780.jpg,1920,1080,car,623,629,679,516
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000978_r.jpg,0009780.jpg,1920,1080,truck,661,786,964,344
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000978_r.jpg,0009780.jpg,1920,1080,car,939,601,1017,507
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000978_r.jpg,0009780.jpg,1920,1080,car,943,512,980,492
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000978_r.jpg,0009780.jpg,1920,1080,car,1037,529,1092,485
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000978_r.jpg,0009780.jpg,1920,1080,car,1088,516,1109,497
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000978_r.jpg,0009780.jpg,1920,1080,car,1117,546,1164,500
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000978_r.jpg,0009780.jpg,1920,1080,car,1137,568,1207,507
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000978_r.jpg,0009780.jpg,1920,1080,person,1125,557,1144,499
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000978_r.jpg,0009780.jpg,1920,1080,car,1212,573,1292,502
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000978_r.jpg,0009780.jpg,1920,1080,car,1233,608,1362,516
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000978_r.jpg,0009780.jpg,1920,1080,truck,1340,646,1692,386
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000978_r.jpg,0009780.jpg,1920,1080,car,1696,785,1917,540
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0008520.jpg,0008520.jpg,1920,1080,motorcycle,581,786,756,512
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0008520.jpg,0008520.jpg,1920,1080,rider,623,709,754,468
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0008520.jpg,0008520.jpg,1920,1080,truck,834,585,945,397
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0008520.jpg,0008520.jpg,1920,1080,car,1003,587,1108,474
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0008520.jpg,0008520.jpg,1920,1080,car,1131,520,1190,473
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0008520.jpg,0008520.jpg,1920,1080,car,1260,540,1340,482
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0008520.jpg,0008520.jpg,1920,1080,car,1320,549,1439,485
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0008520.jpg,0008520.jpg,1920,1080,autorickshaw,837,691,1021,462
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0008520.jpg,0008520.jpg,1920,1080,car,1243,1080,1913,529
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/001050_r.jpg,0010500.jpg,1920,1080,truck,357,968,923,257
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/001050_r.jpg,0010500.jpg,1920,1080,car,1135,682,1318,517
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/001050_r.jpg,0010500.jpg,1920,1080,car,1075,546,1120,508
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/001050_r.jpg,0010500.jpg,1920,1080,traffic sign,1117,498,1131,482
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/001050_r.jpg,0010500.jpg,1920,1080,car,1046,524,1073,504
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/001050_r.jpg,0010500.jpg,1920,1080,motorcycle,1039,521,1047,512
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/001050_r.jpg,0010500.jpg,1920,1080,rider,1038,517,1048,505
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/001050_r.jpg,0010500.jpg,1920,1080,car,1044,518,1051,505
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/001050_r.jpg,0010500.jpg,1920,1080,car,1030,518,1041,504
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000973_r.jpg,0009735.jpg,1920,1080,truck,814,725,1053,382
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000973_r.jpg,0009735.jpg,1920,1080,car,802,553,829,506
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000973_r.jpg,0009735.jpg,1920,1080,person,789,571,814,501
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000973_r.jpg,0009735.jpg,1920,1080,motorcycle,743,670,813,554
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000973_r.jpg,0009735.jpg,1920,1080,rider,738,646,809,504
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000973_r.jpg,0009735.jpg,1920,1080,car,653,610,753,503
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000973_r.jpg,0009735.jpg,1920,1080,person,732,516,765,461
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000973_r.jpg,0009735.jpg,1920,1080,truck,120,725,672,264
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000973_r.jpg,0009735.jpg,1920,1080,car,1035,532,1062,504
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000973_r.jpg,0009735.jpg,1920,1080,car,1037,540,1082,510
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000973_r.jpg,0009735.jpg,1920,1080,car,1077,545,1122,508
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000973_r.jpg,0009735.jpg,1920,1080,bus,1117,563,1230,474
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000973_r.jpg,0009735.jpg,1920,1080,car,1202,588,1283,497
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000973_r.jpg,0009735.jpg,1920,1080,car,1181,565,1209,518
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000973_r.jpg,0009735.jpg,1920,1080,car,1067,628,1216,511
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000973_r.jpg,0009735.jpg,1920,1080,car,1227,738,1559,504
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000973_r.jpg,0009735.jpg,1920,1080,bus,1261,578,1483,406
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000973_r.jpg,0009735.jpg,1920,1080,bus,1457,715,1918,287
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000924_r.jpg,0009240.jpg,1920,1080,truck,604,538,633,504
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000924_r.jpg,0009240.jpg,1920,1080,car,610,542,621,518
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000924_r.jpg,0009240.jpg,1920,1080,autorickshaw,620,551,633,518
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000924_r.jpg,0009240.jpg,1920,1080,truck,629,592,717,474
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000924_r.jpg,0009240.jpg,1920,1080,bus,707,546,751,498
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000924_r.jpg,0009240.jpg,1920,1080,bus,772,535,839,496
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000924_r.jpg,0009240.jpg,1920,1080,car,708,651,877,516
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000924_r.jpg,0009240.jpg,1920,1080,car,873,623,1067,491
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000924_r.jpg,0009240.jpg,1920,1080,autorickshaw,1058,594,1156,511
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000924_r.jpg,0009240.jpg,1920,1080,car,1144,607,1301,525
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000924_r.jpg,0009240.jpg,1920,1080,car,1352,641,1622,520
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000924_r.jpg,0009240.jpg,1920,1080,car,1737,670,1918,525
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000924_r.jpg,0009240.jpg,1920,1080,motorcycle,573,562,597,531
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000924_r.jpg,0009240.jpg,1920,1080,rider,577,561,592,512
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000924_r.jpg,0009240.jpg,1920,1080,bus,523,553,565,482
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000924_r.jpg,0009240.jpg,1920,1080,bus,490,577,534,462
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000924_r.jpg,0009240.jpg,1920,1080,bus,330,669,511,429
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0008115.jpg,0008115.jpg,1920,1080,truck,857,462,906,423
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0008115.jpg,0008115.jpg,1920,1080,truck,817,481,879,431
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0008115.jpg,0008115.jpg,1920,1080,car,961,508,1007,469
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0008115.jpg,0008115.jpg,1920,1080,autorickshaw,780,508,854,465
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0008115.jpg,0008115.jpg,1920,1080,rider,953,489,962,469
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0008115.jpg,0008115.jpg,1920,1080,car,944,539,966,472
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0008115.jpg,0008115.jpg,1920,1080,autorickshaw,859,584,953,462
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0008115.jpg,0008115.jpg,1920,1080,car,964,716,1246,486
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0008115.jpg,0008115.jpg,1920,1080,car,696,504,768,468
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0008115.jpg,0008115.jpg,1920,1080,car,544,870,953,500
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0008115.jpg,0008115.jpg,1920,1080,motorcycle,54,943,338,589
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/0008115.jpg,0008115.jpg,1920,1080,rider,129,897,331,502
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000474_r.jpg,0004740.jpg,1920,1080,bus,929,610,1058,443
JPEGImages/frontNear/BLR-2018-05-22_12-04-54_frontNear/000474_r.jpg,0004740.jpg,1920,1080,autorickshaw,866,692,1021,496
